system;commit_sha;date;developer;file;action
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ne.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/tzl.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ro.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/vi.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/sr.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/da.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/lb.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/de-at.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/tzm.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ar.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/sr-cyrl.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/fr-ch.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/en-ca.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/uz.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/tlh.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/bn.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/fo.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/es.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ar-tn.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/pa-in.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/pt-br.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/lo.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/bs.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/en.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/mk.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/he.js;MODIFIED
